_id,author,date,journal,keywords,org,country,title,url,
59a8bc271d41c81f54ab2c1e,"McCoy TH Jr, Hart KL, Perlis RH.",2017 May,General hospital psychiatry,"['Acute confusional state', ' Delirium', ' Electronic health record', ' Epidemiology']",";Center for Quantitative Health, Division of Clinical Research, Massachusetts General Hospital, Simches Research Building 6th Floor, 185 Cambridge St, Boston, MA 20114, United States; Avery D. Weisman Psychiatry Consultation Service, Massachusetts General Hospital, Warren Building 6th Floor, 55 Fruit St, Boston, MA 02114, United States. Electronic address: thmccoy@partners.org.;Center for Quantitative Health, Division of Clinical Research, Massachusetts General Hospital, Simches Research Building 6th Floor, 185 Cambridge St, Boston, MA 20114, United States.","Boston, MA, USA",Characterizing and predicting rates of delirium across general hospital settings.,https://www.ncbi.nlm.nih.gov/pubmed/28622808,
59a8bc281d41c81f54ab2c1f,"Stubbs A, Filannino M, Uzuner Ö.",2017 Jun 11,Journal of biomedical informatics,"['Clinical records', ' Machine learning', ' Natural language processing', ' Shared task']",";Simmons College, School of Library and Information Science, 300 The Fenway, Boston, MA 02115, United States. Electronic address: stubbs@simmons.edu.;University at Albany, United States. Electronic address: mfilannino@albany.edu.;University at Albany, United States. Electronic address: ouzuner@albany.edu.","Boston, MA 02115, United States. Electronic address: stubbs@simmons.edu.;University at Albany, United States. Electronic address: mfilannino@albany.edu.;University at Albany, United States. Electronic address: ouzuner@albany.edu.",De-identification of psychiatric intake records: Overview of 2016 CEGS N-GRID shared tasks Track 1.,https://www.ncbi.nlm.nih.gov/pubmed/28614702,
59a8bc291d41c81f54ab2c20,"Tran T, Kavuluru R.",2017 Jun 10,Journal of biomedical informatics,"['Convolutional and recurrent neural networks', ' Hierarchical attention networks', ' Multi-label text classification', ' Psychiatric condition prediction']",";Department of Computer Science, University of Kentucky, 329 Rose Street, Lexington, KY 40506, USA. Electronic address: tung.tran@uky.edu.;Department of Computer Science, University of Kentucky, 329 Rose Street, Lexington, KY 40506, USA; Division of Biomedical Informatics, Department of Internal Medicine, University Kentucky, 725 Rose Street, Lexington, KY 40536, USA. Electronic address: ramakanth.kavuluru@uky.edu.",";Department of Computer Science, University of Kentucky, 329 Rose Street, Lexington, KY 40506, USA. Electronic address: tung.tran@uky.edu.;Department of Computer Science, University of Kentucky, 329 Rose Street, Lexington, KY 40506, USA; Division of Biomedical Informatics, Department of Internal Medicine, University Kentucky, 725 Rose Street, Lexington, KY 40536, USA. Electronic address: ramakanth.kavuluru@uky.edu.","Predicting mental conditions based on ""history of present illness"" in psychiatric notes with deep neural networks.",https://www.ncbi.nlm.nih.gov/pubmed/28606869,
59a8bc291d41c81f54ab2c21,"Patterson OV, Freiberg MS, Skanderson M, J Fodeh S, Brandt CA, DuVall SL.",2017 Jun 12,BMC cardiovascular disorders,"['Echocardiography', ' Heart function', ' Information extraction', ' Left ventricular ejection fraction', ' Natural language processing', ' Text mining']",";Department of Veterans Affairs Salt Lake City Health Care System, 500 Foothill Drive Bldg. Mail Code 182, Salt Lake City, 84148, UT, USA. olga.patterson@utah.edu.;School of Medicine, University of Utah, 295 Chipeta Way, Salt Lake City, 84132, UT, USA. olga.patterson@utah.edu.;VA Tennessee Valley Health Care System, Nashville, TN, USA.;Vanderbilt University Medical Center, Cardiovascular Medicine Division, Nashville, TN, USA.;Connecticut VA Healthcare System, West Haven, CT, USA.;Center for Medical Informatics, School of Medicine, Yale University, West Haven, CT, USA.;Department of Veterans Affairs Salt Lake City Health Care System, 500 Foothill Drive Bldg. Mail Code 182, Salt Lake City, 84148, UT, USA.;School of Medicine, University of Utah, 295 Chipeta Way, Salt Lake City, 84132, UT, USA.",";Department of Veterans Affairs Salt Lake City Health Care System, 500 Foothill Drive Bldg. Mail Code 182, Salt Lake City, 84148, UT, USA. olga.patterson@utah.edu.;School of Medicine, University of Utah, 295 Chipeta Way, Salt Lake City, 84132, UT, USA. olga.patterson@utah.edu.;VA Tennessee Valley Health Care System, Nashville, TN, USA.;Vanderbilt University Medical Center, Cardiovascular Medicine Division, Nashville, TN, USA.;Connecticut VA Healthcare System, West Haven, CT, USA.;Center for Medical Informatics, School of Medicine, Yale University, West Haven, CT, USA.;Department of Veterans Affairs Salt Lake City Health Care System, 500 Foothill Drive Bldg. Mail Code 182, Salt Lake City, 84148, UT, USA.;School of Medicine, University of Utah, 295 Chipeta Way, Salt Lake City, 84132, UT, USA.",Unlocking echocardiogram measurements for heart disease research through natural language processing.,https://www.ncbi.nlm.nih.gov/pubmed/28606104,
59a8bc2a1d41c81f54ab2c22,"Scheurwegs E, Sushil M, Tulkens S, Daelemans W, Luyckx K.",2017 Jun 7,Journal of biomedical informatics,"['Concept detection', ' Natural language processing', ' Positive valence', ' Psychiatry', ' Symptom severity identification']",";University of Antwerp, Computational Linguistics and Psycholinguistics (CLiPS) Research Center, Lange Winkelstraat 40-42, B-2000 Antwerp, Belgium; University of Antwerp, Advanced Database Research and Modelling Research Group (ADReM), Middelheimlaan 1, B-2020 Antwerp, Belgium; Antwerp University Hospital, ICT Department, Wilrijkstraat 10, B-2650 Edegem, Belgium. Electronic address: elyne.scheurwegs@uantwerpen.be.;University of Antwerp, Computational Linguistics and Psycholinguistics (CLiPS) Research Center, Lange Winkelstraat 40-42, B-2000 Antwerp, Belgium; Antwerp University Hospital, ICT Department, Wilrijkstraat 10, B-2650 Edegem, Belgium.;University of Antwerp, Computational Linguistics and Psycholinguistics (CLiPS) Research Center, Lange Winkelstraat 40-42, B-2000 Antwerp, Belgium.;Antwerp University Hospital, ICT Department, Wilrijkstraat 10, B-2650 Edegem, Belgium.",";University of Antwerp, Computational Linguistics and Psycholinguistics (CLiPS) Research Center, Lange Winkelstraat 40-42, B-2000 Antwerp, Belgium; University of Antwerp, Advanced Database Research and Modelling Research Group (ADReM), Middelheimlaan 1, B-2020 Antwerp, Belgium; Antwerp University Hospital, ICT Department, Wilrijkstraat 10, B-2650 Edegem, Belgium. Electronic address: elyne.scheurwegs@uantwerpen.be.;University of Antwerp, Computational Linguistics and Psycholinguistics (CLiPS) Research Center, Lange Winkelstraat 40-42, B-2000 Antwerp, Belgium; Antwerp University Hospital, ICT Department, Wilrijkstraat 10, B-2650 Edegem, Belgium.;University of Antwerp, Computational Linguistics and Psycholinguistics (CLiPS) Research Center, Lange Winkelstraat 40-42, B-2000 Antwerp, Belgium.;Antwerp University Hospital, ICT Department, Wilrijkstraat 10, B-2650 Edegem, Belgium.",Counting trees in Random Forests: Predicting symptom severity in psychiatric intake reports.,https://www.ncbi.nlm.nih.gov/pubmed/28602906,
59a8bc2b1d41c81f54ab2c23,"Lee HJ, Wu Y, Zhang Y, Xu J, Xu H, Roberts K.",2017 Jun 7,Journal of biomedical informatics,"['De-identification', ' Natural language processing', ' Psychiatric notes']",";School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX, United States.;School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX, United States. Electronic address: hua.xu@uth.tmc.edu.;School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX, United States. Electronic address: kirk.roberts@uth.tmc.edu.",";School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX, United States.;School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX, United States. Electronic address: hua.xu@uth.tmc.edu.;School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX, United States. Electronic address: kirk.roberts@uth.tmc.edu.",A hybrid approach to automatic de-identification of psychiatric notes.,https://www.ncbi.nlm.nih.gov/pubmed/28602904,
59a8bc2d1d41c81f54ab2c24,"Jonnalagadda SR, Adupa AK, Garg RP, Corona-Cox J, Shah SJ.",2017 Jun,Journal of cardiovascular translational research,"['Clinical trials', ' Information extraction', ' Natural language processing', ' Precision medicine']",";Division of Health and Biomedical Informatics, Department of Preventive Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA. sidjreddy@gmail.com.;Microsoft Corporation, 555 110th Ave NE, Bellevue, WA, 98004, USA. sidjreddy@gmail.com.;Division of Health and Biomedical Informatics, Department of Preventive Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA.;Division of Cardiology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA.",";Division of Health and Biomedical Informatics, Department of Preventive Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA. sidjreddy@gmail.com.;Microsoft Corporation, 555 110th Ave NE, Bellevue, WA, 98004, USA. sidjreddy@gmail.com.;Division of Health and Biomedical Informatics, Department of Preventive Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA.;Division of Cardiology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA.",Text Mining of the Electronic Health Record: An Information Extraction Approach for Automated Identification and Subphenotyping of HFpEF Patients for Clinical Trials.,https://www.ncbi.nlm.nih.gov/pubmed/28585184,
59a8bc2d1d41c81f54ab2c25,"Liu Z, Tang B, Wang X, Chen Q.",2017 Jun 1,Journal of biomedical informatics,"['De-identification', ' Ensemble system', ' Natural language processing', ' Protected health information', ' Recurrent neural network']",";Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: liuzengjian.hit@gmail.com.;Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: tangbuzhou@gmail.com.;Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: wangxl@insun.hit.edu.cn.;Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: qingcai.chen@gmail.com.",";Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: liuzengjian.hit@gmail.com.;Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: tangbuzhou@gmail.com.;Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: wangxl@insun.hit.edu.cn.;Key Laboratory of Network Oriented Intelligent Computation, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518055, China. Electronic address: qingcai.chen@gmail.com.",De-identification of clinical notes via recurrent neural network and conditional random field.,https://www.ncbi.nlm.nih.gov/pubmed/28579533,
59a8bc2e1d41c81f54ab2c26,"Posada JD, Barda AJ, Shi L, Xue D, Ruiz V, Kuan PH, Ryan ND, Tsui FR.",2017 May 29,Journal of biomedical informatics,"['Computer-assisted diagnosis', ' Natural language processing', ' Psychiatry', ' Research Domain Criteria (RDoC)', ' Supervised machine learning']",";Department of Biomedical Informatics, University of Pittsburgh, 5607 Baum Blvd., Pittsburgh, PA 15206, United States; Electronics and Telecommunications Engineer Program, Universidad Autónoma del Caribe, CI. 90 #46-112, Barranquilla, Atlántico, Colombia.;Department of Biomedical Informatics, University of Pittsburgh, 5607 Baum Blvd., Pittsburgh, PA 15206, United States.;Institute of Manufacturing Information and System, National Cheng-Kung University, Tainan, Taiwan.;Department of Psychiatry, University of Pittsburgh, 3811 O'Hara St., Pittsburgh, PA 15213, United States.;Department of Biomedical Informatics, University of Pittsburgh, 5607 Baum Blvd., Pittsburgh, PA 15206, United States. Electronic address: tsui2@pitt.edu.",";Department of Biomedical Informatics, University of Pittsburgh, 5607 Baum Blvd., Pittsburgh, PA 15206, United States; Electronics and Telecommunications Engineer Program, Universidad Autónoma del Caribe, CI. 90 #46-112, Barranquilla, Atlántico, Colombia.;Department of Biomedical Informatics, University of Pittsburgh, 5607 Baum Blvd., Pittsburgh, PA 15206, United States.;Institute of Manufacturing Information and System, National Cheng-Kung University, Tainan, Taiwan.;Department of Psychiatry, University of Pittsburgh, 3811 O'Hara St., Pittsburgh, PA 15213, United States.;Department of Biomedical Informatics, University of Pittsburgh, 5607 Baum Blvd., Pittsburgh, PA 15206, United States. Electronic address: tsui2@pitt.edu.",Predictive modeling for classification of positive valence system symptom severity from initial psychiatric evaluation records.,https://www.ncbi.nlm.nih.gov/pubmed/28571784,
59a8bc2e1d41c81f54ab2c27,"Ferraro JP, Ye Y, Gesteland PH, Haug PJ, Tsui FR, Cooper GF, Van Bree R, Ginter T, Nowalk AJ, Wagner M.",2017 May 31,Applied clinical informatics,"['Natural language processing', ' case detection', ' disease surveillance', ' generalizability', ' portability']",";Jeffrey P. Ferraro, Homer Warner Center | Intermountain Healthcare, 5171 South Cottonwood St, Suite 220, Murray, Utah 84107, Jeffrey.Ferraro@imail.org, Tel: 801-244-6570.",";Jeffrey P. Ferraro, Homer Warner Center | Intermountain Healthcare, 5171 South Cottonwood St, Suite 220, Murray, Utah 84107, Jeffrey.Ferraro@imail.org, Tel: 801-244-6570.",The effects of natural language processing on cross-institutional portability of influenza case detection for disease surveillance.,https://www.ncbi.nlm.nih.gov/pubmed/28561130,
59a8bc2f1d41c81f54ab2c28,"Cuzzola J, Jovanović J, Bagheri E.",2017 Jul,Journal of biomedical informatics,"['Automated semantic annotation', ' Biomedical ontologies', ' Entity linking', ' Medical terminology', ' Natural language processing', ' UMLS metathesaurus']",";Laboratory for Systems, Software and Semantics (LS3), Ryerson University, Ontario, Canada(1). Electronic address: jcuzzola@ryerson.ca.;Faculty of Organizational Sciences (FOS), University of Belgrade, Belgrade, Serbia(2). Electronic address: jeljov@gmail.com.;Laboratory for Systems, Software and Semantics (LS3), Ryerson University, Ontario, Canada(1). Electronic address: bagheri@ryerson.ca.",";Laboratory for Systems, Software and Semantics (LS3), Ryerson University, Ontario, Canada(1). Electronic address: jcuzzola@ryerson.ca.;Faculty of Organizational Sciences (FOS), University of Belgrade, Belgrade, Serbia(2). Electronic address: jeljov@gmail.com.;Laboratory for Systems, Software and Semantics (LS3), Ryerson University, Ontario, Canada(1). Electronic address: bagheri@ryerson.ca.",RysannMD: A biomedical semantic annotator balancing speed and accuracy.,https://www.ncbi.nlm.nih.gov/pubmed/28552401,
